Name,Entropy,A Size,B Size,Number of Threads,Elements Per Second,Total Time
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,2,463869056,0.00021557808213401586
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,4,747115008,0.00013384819612838328
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,8,821446144,0.00012173652794444934
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,16,1436405504,0.00006961822509765625
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,32,1462449152,0.00006837844557594508
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,64,530119296,0.00018863678269553930
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,128,571431040,0.00017499923706054688
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,256,210790224,0.00047440530033782125
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,2,465206752,0.00021495818509720266
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,4,725407104,0.00013785362534690648
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,8,1094546944,0.00009136200242210180
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,16,1445314944,0.00006918907456565648
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,32,1488397568,0.00006718635268043727
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,64,1146611328,0.00008721351332496852
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,128,556716736,0.00017962456331588328
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,256,211662496,0.00047245025052689016
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,2,310518976,0.00322041520848870277
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,4,338933664,0.00295042991638183594
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,8,314264800,0.00318202981725335121
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,16,315261632,0.00317196850664913654
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,32,613363712,0.00163035397417843342
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,64,976282240,0.00102429394610226154
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,128,985411200,0.00101480481680482626
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,256,741829504,0.00134801864624023438
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,2,491896608,0.00203294749371707439
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,4,957647424,0.00104422564618289471
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,8,1850319360,0.00054044724674895406
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,16,-2147483648,0.00036015509977005422
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,32,-2147483648,0.00040283202542923391
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,64,-2147483648,0.00044889451237395406
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,128,1663218304,0.00060124398441985250
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,256,696103808,0.00143656728323549032
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,2,468302432,0.00213537225499749184
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,4,805234240,0.00124187464825809002
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,8,1729039488,0.00057835580082610250
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,16,2047600128,0.00048837659414857626
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,32,-2147483648,0.00022559166245628148
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,64,-2147483648,0.00033779145451262593
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,128,-2147483648,0.00045814513578079641
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,256,1032012224,0.00096898077754303813
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,2,459056128,0.00217838282696902752
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,4,891418816,0.00112180714495480061
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,8,1648704384,0.00060653686523437500
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,16,-2147483648,0.00033607482328079641
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,32,-2147483648,0.00022239684767555445
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,64,1747481088,0.00057225226191803813
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,128,2138423552,0.00046763420687057078
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,256,1068394688,0.00093598366947844625
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,2,472320896,0.00211720471270382404
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,4,796881088,0.00125489232596009970
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,8,1397076864,0.00071578024653717875
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,16,-2147483648,0.00034556389437057078
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,32,-2147483648,0.00025887490483000875
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,64,-2147483648,0.00026502608670853078
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,128,2134071424,0.00046858788118697703
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,256,966563136,0.00103459355887025595
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,2,470308352,0.00212626461870968342
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,4,809086400,0.00123596191406250000
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,8,1716444544,0.00058259966317564249
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,16,-2147483648,0.00045213699922896922
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,32,-2147483648,0.00024304390535689890
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,64,-2147483648,0.00043263434781692922
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,128,-2147483648,0.00035657882108353078
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,256,1032215424,0.00096879003103822470
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,2,456746592,0.00218939781188964844
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,4,897177344,0.00111460685729980469
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,8,1694394496,0.00059018132742494345
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,16,1967678592,0.00050821306649595499
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,32,-2147483648,0.00024304390535689890
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,64,-2147483648,0.00028138159541413188
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,128,2099671680,0.00047626494779251516
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,256,1056020928,0.00094695092411711812
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,2,273872224,0.03651337698101997375
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,4,350279584,0.02854862250387668610
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,8,323030400,0.03095684014260768890
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,16,323513248,0.03091063536703586578
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,32,642986496,0.01555242575705051422
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,64,1258976128,0.00794296246021986008
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,128,1784506496,0.00560379028320312500
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,256,1594477184,0.00627164822071790695
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,2,525946080,0.01901335641741752625
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,4,1038703168,0.00962738972157239914
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,8,2089171328,0.00478658685460686684
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,16,-2147483648,0.00362024316564202309
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,32,-2147483648,0.00319118495099246502
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,64,-2147483648,0.00267262454144656658
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,128,-2147483648,0.00295543670654296875
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,256,1580561280,0.00632686633616685867
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,2,522778464,0.01912856101989746094
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,4,1040610176,0.00960974674671888351
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,8,2024375680,0.00493979454040527344
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,16,-2147483648,0.00280938157811760902
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,32,-2147483648,0.00191078183706849813
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,64,-2147483648,0.00083684921264648438
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,128,-2147483648,0.00135974888689815998
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,256,-2147483648,0.00235157017596065998
AVX-512 Merge Path Based Parallel Merge,16,5000000,5000000,2,507808320,0.01969246938824653625
AVX-512 Merge Path Based Parallel Merge,16,5000000,5000000,4,991514368,0.01008558273315429688
AVX-512 Merge Path Based Parallel Merge,16,5000000,5000000,8,1951274752,0.00512485485523939133
AVX-512 Merge Path Based Parallel Merge,16,5000000,5000000,16,-2147483648,0.00262875552289187908
AVX-512 Merge Path Based Parallel Merge,16,5000000,5000000,32,-2147483648,0.00183796882629394531
AVX-512 Merge Path Based Parallel Merge,16,5000000,5000000,64,-2147483648,0.00086121557978913188
AVX-512 Merge Path Based Parallel Merge,16,5000000,5000000,
