Name,Entropy,A Size,B Size,Number of Threads,Elements Per Second,Total Time
AVX-512 Merge Path Based Parallel Merge,20,33554432,33554432,8,1280711936,0.05239965766668319702
AVX-512 Merge Path Based Parallel Merge,20,33554432,33554432,16,-2147483648,0.03100698068737983704
AVX-512 Merge Path Based Parallel Merge,20,33554432,33554432,32,-2147483648,0.02057385444641113281
AVX-512 Merge Path Based Parallel Merge,20,33554432,33554432,64,-2147483648,0.01229746360331773758
AVX-512 Merge Path Based Parallel Merge,20,33554432,33554432,128,-2147483648,0.01185743790119886398
AVX-512 Merge Path Based Parallel Merge,20,33554432,33554432,256,2084158464,0.03219950199127197266
AVX-512 Merge Path Based Parallel Merge,24,33554432,33554432,2,397886848,0.16866318881511688232
AVX-512 Merge Path Based Parallel Merge,24,33554432,33554432,4,702557376,0.09552083164453506470
AVX-512 Merge Path Based Parallel Merge,24,33554432,33554432,8,1242348800,0.05401773378252983093
AVX-512 Merge Path Based Parallel Merge,24,33554432,33554432,16,2000276992,0.03354978561401367188
AVX-512 Merge Path Based Parallel Merge,24,33554432,33554432,32,-2147483648,0.01910829544067382812
AVX-512 Merge Path Based Parallel Merge,24,33554432,33554432,64,-2147483648,0.01292192935943603516
AVX-512 Merge Path Based Parallel Merge,24,33554432,33554432,128,-2147483648,0.01577818393707275391
AVX-512 Merge Path Based Parallel Merge,24,33554432,33554432,256,1919639296,0.03495910018682479858
AVX-512 Merge Path Based Parallel Merge,28,33554432,33554432,2,390877920,0.17168752849102020264
AVX-512 Merge Path Based Parallel Merge,28,33554432,33554432,4,693850560,0.09671948105096817017
AVX-512 Merge Path Based Parallel Merge,28,33554432,33554432,8,1104492288,0.06075992435216903687
AVX-512 Merge Path Based Parallel Merge,28,33554432,33554432,16,2025622144,0.03313000127673149109
AVX-512 Merge Path Based Parallel Merge,28,33554432,33554432,32,-2147483648,0.02108118496835231781
AVX-512 Merge Path Based Parallel Merge,28,33554432,33554432,64,-2147483648,0.01317849196493625641
AVX-512 Merge Path Based Parallel Merge,28,33554432,33554432,128,-2147483648,0.01533460617065429688
AVX-512 Merge Path Based Parallel Merge,28,33554432,33554432,256,-2147483648,0.02530531957745552063
AVX-512 Merge Path Based Parallel Merge,4,5000,5000,2,202917472,0.00004928111957269721
AVX-512 Merge Path Based Parallel Merge,4,5000,5000,4,211299952,0.00004732608795166016
AVX-512 Merge Path Based Parallel Merge,4,5000,5000,8,223576960,0.00004472732689464465
AVX-512 Merge Path Based Parallel Merge,4,5000,5000,16,210875024,0.00004742145392810926
AVX-512 Merge Path Based Parallel Merge,4,5000,5000,32,85388920,0.00011711120896507055
AVX-512 Merge Path Based Parallel Merge,4,5000,5000,64,203310896,0.00004918575359624811
AVX-512 Merge Path Based Parallel Merge,4,5000,5000,128,116314584,0.00008597374107921496
AVX-512 Merge Path Based Parallel Merge,4,5000,5000,256,24600024,0.00040650367736816406
AVX-512 Merge Path Based Parallel Merge,8,5000,5000,2,341834080,0.00002925395892816596
AVX-512 Merge Path Based Parallel Merge,8,5000,5000,4,410000384,0.00002439022136968561
AVX-512 Merge Path Based Parallel Merge,8,5000,5000,8,448109408,0.00002231597864010837
AVX-512 Merge Path Based Parallel Merge,8,5000,5000,16,394943904,0.00002532005237299018
AVX-512 Merge Path Based Parallel Merge,8,5000,5000,32,311844160,0.00003206729888916016
AVX-512 Merge Path Based Parallel Merge,8,5000,5000,64,238042224,0.00004200935291009955
AVX-512 Merge Path Based Parallel Merge,8,5000,5000,128,111967536,0.00008931160118663684
AVX-512 Merge Path Based Parallel Merge,8,5000,5000,256,37553084,0.00026628971681930125
AVX-512 Merge Path Based Parallel Merge,12,5000,5000,2,340170624,0.00002939701153081842
AVX-512 Merge Path Based Parallel Merge,12,5000,5000,4,404855616,0.00002470016443112399
AVX-512 Merge Path Based Parallel Merge,12,5000,5000,8,458393888,0.00002181529998779297
AVX-512 Merge Path Based Parallel Merge,12,5000,5000,16,404855616,0.00002470016443112399
AVX-512 Merge Path Based Parallel Merge,12,5000,5000,32,319687808,0.00003128051685052924
AVX-512 Merge Path Based Parallel Merge,12,5000,5000,64,228821824,0.00004370212627691217
AVX-512 Merge Path Based Parallel Merge,12,5000,5000,128,121047736,0.00008261203765869141
AVX-512 Merge Path Based Parallel Merge,12,5000,5000,256,41668032,0.00023999213590286672
AVX-512 Merge Path Based Parallel Merge,16,5000,5000,2,341000320,0.00002932548522949219
AVX-512 Merge Path Based Parallel Merge,16,5000,5000,4,405246752,0.00002467632293701172
AVX-512 Merge Path Based Parallel Merge,16,5000,5000,8,477711136,0.00002093315197271295
AVX-512 Merge Path Based Parallel Merge,16,5000,5000,16,412825216,0.00002422332727292087
AVX-512 Merge Path Based Parallel Merge,16,5000,5000,32,319201248,0.00003132819983875379
AVX-512 Merge Path Based Parallel Merge,16,5000,5000,64,228697056,0.00004372596595203504
AVX-512 Merge Path Based Parallel Merge,16,5000,5000,128,122354264,0.00008172988600563258
AVX-512 Merge Path Based Parallel Merge,16,5000,5000,256,42759752,0.00023386479006148875
AVX-512 Merge Path Based Parallel Merge,20,5000,5000,2,335276096,0.00002982616388180759
AVX-512 Merge Path Based Parallel Merge,20,5000,5000,4,421962176,0.00002369880712649319
AVX-512 Merge Path Based Parallel Merge,20,5000,5000,8,468114304,0.00002136230432370212
AVX-512 Merge Path Based Parallel Merge,20,5000,5000,16,396062688,0.00002524852789065335
AVX-512 Merge Path Based Parallel Merge,20,5000,5000,32,313475616,0.00003190040661138482
AVX-512 Merge Path Based Parallel Merge,20,5000,5000,64,236966320,0.00004220008850097656
AVX-512 Merge Path Based Parallel Merge,20,5000,5000,128,119803024,0.00008347034599864855
AVX-512 Merge Path Based Parallel Merge,20,5000,5000,256,43280404,0.00023105143918655813
AVX-512 Merge Path Based Parallel Merge,24,5000,5000,2,343232736,0.00002913474963861518
AVX-512 Merge Path Based Parallel Merge,24,5000,5000,4,408006208,0.00002450943065923639
AVX-512 Merge Path Based Parallel Merge,24,5000,5000,8,348364128,0.00002870559728762601
AVX-512 Merge Path Based Parallel Merge,24,5000,5000,16,414866880,0.00002410411798337009
AVX-512 Merge Path Based Parallel Merge,24,5000,5000,32,313007776,0.00003194808959960938
AVX-512 Merge Path Based Parallel Merge,24,5000,5000,64,233276080,0.00004286766125005670
AVX-512 Merge Path Based Parallel Merge,24,5000,5000,128,116250112,0.00008602142042946070
AVX-512 Merge Path Based Parallel Merge,24,5000,5000,256,40626732,0.00024614334688521922
AVX-512 Merge Path Based Parallel Merge,28,5000,5000,2,322638784,0.00003099441528320312
AVX-512 Merge Path Based Parallel Merge,28,5000,5000,4,399838304,0.00002501010931155179
AVX-512 Merge Path Based Parallel Merge,28,5000,5000,8,453438272,0.00002205371856689453
AVX-512 Merge Path Based Parallel Merge,28,5000,5000,16,406424832,0.00002460479663568549
AVX-512 Merge Path Based Parallel Merge,28,5000,5000,32,313944896,0.00003185272362316027
AVX-512 Merge Path Based Parallel Merge,28,5000,5000,64,232500224,0.00004301071021473035
AVX-512 Merge Path Based Parallel Merge,28,5000,5000,128,119768816,0.00008349418931175023
AVX-512 Merge Path Based Parallel Merge,28,5000,5000,256,43545516,0.00022964477830100805
AVX-512 Merge Path Based Parallel Merge,4,50000,50000,2,253432272,0.00039458274841308594
AVX-512 Merge Path Based Parallel Merge,4,50000,50000,4,262324336,0.00038120747194625437
AVX-512 Merge Path Based Parallel Merge,4,50000,50000,8,319298432,0.00031318663968704641
AVX-512 Merge Path Based Parallel Merge,4,50000,50000,16,300968992,0.00033226012601517141
AVX-512 Merge Path Based Parallel Merge,4,50000,50000,32,522784992,0.00019128322310280055
AVX-512 Merge Path Based Parallel Merge,4,50000,50000,64,676282496,0.00014786720566917211
AVX-512 Merge Path Based Parallel Merge,4,50000,50000,128,447106304,0.00022366046323440969
AVX-512 Merge Path Based Parallel Merge,4,50000,50000,256,178739616,0.00055947306100279093
AVX-512 Merge Path Based Parallel Merge,8,50000,50000,2,445728384,0.00022435188293457031
AVX-512 Merge Path Based Parallel Merge,8,50000,50000,4,724029696,0.00013811587996315211
AVX-512 Merge Path Based Parallel Merge,8,50000,50000,8,1051994944,0.00009505749039817601
AVX-512 Merge Path Based Parallel Merge,8,50000,50000,16,1319793664,0.00007576942152809352
AVX-512 Merge Path Based Parallel Merge,8,50000,50000,32,1254277504,0.00007972717139637098
AVX-512 Merge Path Based Parallel Merge,8,50000,50000,64,1034353664,0.00009667873382568359
AVX-512 Merge Path Based Parallel Merge,8,50000,50000,128,393905312,0.00025386811466887593
AVX-512 Merge Path Based Parallel Merge,8,50000,50000,256,188932608,0.00052928924560546875
AVX-512 Merge Path Based Parallel Merge,12,50000,50000,2,445207936,0.00022461413755081594
AVX-512 Merge Path Based Parallel Merge,12,50000,50000,4,661457856,0.00015118121518753469
AVX-512 Merge Path Based Parallel Merge,12,50000,50000,8,1138828160,0.00008780955977272242
AVX-512 Merge Path Based Parallel Merge,12,50000,50000,16,1418432128,0.00007050037675071508
AVX-512 Merge Path Based Parallel Merge,12,50000,50000,32,1444817152,0.00006921291060280055
AVX-512 Merge Path Based Parallel Merge,12,50000,50000,64,1173888640,0.00008518695540260524
AVX-512 Merge Path Based Parallel Merge,12,50000,50000,128,552827712,0.00018088817887473851
AVX-512 Merge Path Based Parallel Merge,12,50000,50000,256,210441232,0.00047519206418655813
AVX-512 Merge Path Based Parallel Merge,16,50000,50000,2,447296992,0.00022356510453391820
AVX-512 Merge Path Based Parallel Merge,16,50000,50000,4,716240448,0.00013961791410110891
AVX-512 Merge Path Based Parallel Merge,16,50000,50000,8,1089712640,0.00009176730964099988
AVX-512 Merge Path Based Parallel Merge,16,50000,50000,16,1450312576,0.00006895065598655492
AVX-512 Merge Path Based Parallel Merge,16,50000,50000,32,1476347776,0.00006773471977794543
AVX-512 Merge Path Based Parallel Merge,16,50000,50000,64,854411072,0.00011703967902576551
AVX-512 Merge Path Based Parallel Merge,16,50000,50000,128,562239168,0.00017786026000976562
AVX-512 Merge Path Based Parallel Merge,16,50000,50000,256,184535360,0.00054190156515687704
AVX-512 Merge Path Based Parallel Merge,20,50000,50000,2,437179904,0.00022873879061080515
AVX-512 Merge Path Based Parallel Merge,20,50000,50000,4,756139136,0.00013225078873801976
AVX-512 Merge Path Based Parallel Merge,20,50000,50000,8,1012139008,0.00009880065772449598
AVX-512 Merge Path Based Parallel Merge,20,50000,50000,16,1062656192,0.00009410381608176976
AVX-512 Merge Path Based Parallel Merge,20,50000,50000,32,1464491648,0.00006828307959949598
AVX-512 Merge Path Based Parallel Merge,20,50000,50000,64,1174217216,0.00008516311936546117
AVX-512 Merge Path Based Parallel Merge,20,50000,50000,128,553484288,0.00018067359633278102
AVX-512 Merge Path Based Parallel Merge,20,50000,50000,256,206870720,0.00048339366912841797
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,2,455952160,0.00021932125673629344
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,4,731990208,0.00013661384582519531
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,8,1108138496,0.00009024143218994141
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,16,1405597824,0.00007114410254871473
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,32,1310310528,0.00007631778862560168
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,64,1179500544,0.00008478164818370715
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,128,545139584,0.00018343926058150828
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,256,214126192,0.00046701432438567281
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,2,472331520,0.00021171569824218750
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,4,711985088,0.00014045237912796438
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,8,1086888832,0.00009200572822010145
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,16,915387136,0.00010924339585471898
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,32,1504413312,0.00006647109694313258
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,64,1176192896,0.00008502006676280871
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,128,547916928,0.00018250942230224609
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,256,182368976,0.00054833886679261923
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,2,297899392,0.00335683813318610191
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,4,286445312,0.00349106779322028160
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,8,300356896,0.00332937249913811684
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,16,313841536,0.00318632135167717934
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,32,593052416,0.00168619153555482626
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,64,984925184,0.00101530551910400391
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,128,1023250560,0.00097727775573730469
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,256,746211264,0.00134010310284793377
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,2,486945376,0.00205361843109130859
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,4,944790784,0.00105843541678041220
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,8,1704170368,0.00058679579524323344
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,16,1976021760,0.00050606729928404093
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,32,-2147483648,0.00044138432713225484
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,64,-2147483648,0.00041918753413483500
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,128,1569430912,0.00063717365264892578
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,256,720113984,0.00138866901397705078
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,2,459136512,0.00217800145037472248
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,4,833128896,0.00120029447134584188
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,8,1635270016,0.00061151979025453329
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,16,1909105152,0.00052380561828613281
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,32,-2147483648,0.00028750897035934031
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,64,-2147483648,0.00029909610748291016
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,128,-2147483648,0.00043859481229446828
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,256,981628928,0.00101871485821902752
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,2,473242816,0.00211308011785149574
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,4,895721152,0.00111641886178404093
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,8,1741242112,0.00057430268498137593
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,16,-2147483648,0.00044753550901077688
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,32,-2147483648,0.00025086401728913188
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,64,-2147483648,0.00035657882108353078
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,128,-2147483648,0.00043075083522126079
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,256,1034685376,0.00096647738246247172
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,2,462891296,0.00216033449396491051
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,4,899872128,0.00111126899719238281
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,8,1319876608,0.00075764657231047750
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,16,-2147483648,0.00035851000575348735
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,32,-2147483648,0.00024008750915527344
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,64,-2147483648,0.00023458004579879344
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,128,-2147483648,0.00041515828343108296
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,256,995396864,0.00100462441332638264
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,2,460826432,0.00217001442797482014
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,4,821961280,0.00121660227887332439
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,8,1670904320,0.00059847830561921000
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,16,-2147483648,0.00035722256870940328
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,32,-2147483648,0.00023853778839111328
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,64,-2147483648,0.00031802654848434031
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,128,-2147483648,0.00043449402437545359
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,256,958632384,0.00104315276257693768
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,2,474447296,0.00210771569982171059
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,4,830489472,0.00120410916861146688
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,8,1629045760,0.00061385630397126079
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,16,-2147483648,0.00034646986750885844
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,32,2022130944,0.00049452780513092875
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,64,-2147483648,0.00030078887357376516
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,128,-2147483648,0.00044653416262008250
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,256,1021954048,0.00097851757891476154
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,2,265585824,0.03765261173248291016
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,4,290149408,0.03446500375866889954
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,8,323023168,0.03095753118395805359
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,16,323721472,0.03089075163006782532
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,32,642659456,0.01556034106761217117
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,64,1265376128,0.00790278892964124680
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,128,1711129728,0.00584409246221184731
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,256,1592473216,0.00627954024821519852
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,2,534882016,0.01869571208953857422
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,4,1043234624,0.00958557147532701492
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,8,2063922816,0.00484514236450195312
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,16,-2147483648,0.00394077319651842117
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,32,-2147483648,0.00282261380925774574
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,64,-2147483648,0.00261158938519656658
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,128,-2147483648,0.00324866781011223793
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,256,1443564032,0.00692729931324720383
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,2,528502816,0.01892137527465820312
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,4,1025735424,0.00974910240620374680
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,8,1999506176,0.00500123482197523117
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,16,-2147483648,0.00271120062097907066
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,32,-2147483648,0.00176370143890380859
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,64,-2147483648,0.00086486339569091797
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,128,-2147483648,0.00125858781393617392
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,256,-2147483648,0.00333917140960693359
AVX-512 Merge Path Based Parallel Merge,16,5000000,5000000,2,508827296,0.01965303346514701843
AVX-512 Merge Path Based Parallel Merge,16,5000000,5000000,4,997717376,0.01002287864685058594
AVX-512 Merge Path Based Parallel Merge,16,5000000,5000000,8,1932386944,0.00517494697123765945
AVX-512 Merge Path Based Parallel Merge,16,5000000,5000000,16,-2147483648,0.00264849653467535973
AVX-512 Merge Path Based Parallel Merge,16,5000000,5000000,32,-2147483648,0.00146372313611209393
AVX-512 Merge Path Based Parallel Merge,16,5000000,5000000,64,-2147483648,0.00085017678793519735
AVX-512 Merge Path Based Parallel Merge,16,5000000,5000000,128,-2147483648,0.00139806268271058798
AVX-512 Merge Path Based Parallel Merge,16,5000000,5000000,256,-2147483648,0.00242595677264034748
AVX-512 Merge Path Based Parallel Merge,20,5000000,5000000,2,510742464,0.01957933977246284485
AVX-512 Merge Path Based Parallel Merge,20,5000000,5000000,4,1005772800,0.00994260329753160477
AVX-512 Merge Path Based Parallel Merge,20,5000000,5000000,8,1964140416,0.00509128579869866371
AVX-512 Merge Path Based Parallel Merge,20,5000000,5000000,16,-2147483648,0.00278804311528801918
AVX-512 Merge Path Based Parallel Merge,20,5000000,5000000,32,-2147483648,0.00161790847778320312
AVX-512 Merge Path Based Parallel Merge,20,5000000,5000000,64,-2147483648,0.00086183549137786031
AVX-512 Merge Path Based Parallel Merge,20,5000000,5000000,128,-2147483648,0.00146563048474490643
AVX-512 Merge Path Based Parallel Merge,20,5000000,5000000,256,-2147483648,0.00249011511914432049
AVX-512 Merge Path Based Parallel Merge,24,5000000,5000000,2,512105632,0.01952722109854221344
AVX-512 Merge Path Based Parallel Merge,24,5000000,5000000,4,1004207552,0.00995810050517320633
AVX-512 Merge Path Based Parallel Merge,24,5000000,5000000,8,1961073024,0.00509924907237291336
AVX-512 Merge Path Based Parallel Merge,24,5000000,5000000,16,-2147483648,0.00262579927220940590
AVX-512 Merge Path Based Parallel Merge,24,5000000,5000000,32,-2147483648,0.00166959757916629314
AVX-512 Merge Path Based Parallel Merge,24,5000000,5000000,64,-2147483648,0.00087425706442445517
AVX-512 Merge Path Based Parallel Merge,24,5000000,5000000,128,-2147483648,0.00148899550549685955
AVX-512 Merge Path Based Parallel Merge,24,5000000,5000000,256,-2147483648,0.00246269698254764080
AVX-512 Merge Path Based Parallel Merge,28,5000000,5000000,2,510264000,0.01959769800305366516
AVX-512 Merge Path Based Parallel Merge,28,5000000,5000000,4,999557632,0.01000442542135715485
AVX-512 Merge Path Based Parallel Merge,28,5000000,5000000,8,1986889472,0.00503299245610833168
AVX-512 Merge Path Based Parallel Merge,28,5000000,5000000,16,-2147483648,0.00261769304051995277
AVX-512 Merge Path Based Parallel Merge,28,5000000,5000000,32,-2147483648,0.00155463221017271280
AVX-512 Merge Path Based Parallel Merge,28,5000000,5000000,64,-2147483648,0.00084967614384368062
AVX-512 Merge Path Based Parallel Merge,28,5000000,5000000,128,-2147483648,0.00148937699850648642
AVX-512 Merge Path Based Parallel Merge,28,5000000,5000000,256,-2147483648,0.00246679782867431641
AVX-512 Merge Path Based Parallel Merge,4,50000000,50000000,2,268116848,0.37297171354293823242
AVX-512 Merge Path Based Parallel Merge,4,50000000,50000000,4,305145056,0.32771298289299011230
AVX-512 Merge Path Based Parallel Merge,4,50000000,50000000,8,353700704,0.28272491693496704102
AVX-512 Merge Path Based Parallel Merge,4,50000000,50000000,16,323803520,0.30882924795150756836
AVX-512 Merge Path Based Parallel Merge,4,50000000,50000000,32,647445888,0.15445306897163391113
AVX-512 Merge Path Based Parallel Merge,4,50000000,50000000,64,1288979328,0.07758076488971710205
AVX-512 Merge Path Based Parallel Merge,4,50000000,50000000,128,1835792896,0.05447237566113471985
AVX-512 Merge Path Based Parallel Merge,4,50000000,50000000,256,1649962624,0.06060743331909179688
AVX-512 Merge Path Based Parallel Merge,8,50000000,50000000,2,535137376,0.18686790764331817627
AVX-512 Merge Path Based Parallel Merge,8,50000000,50000000,4,1058521920,0.09447135776281356812
AVX-512 Merge Path Based Parallel Merge,8,50000000,50000000,8,2068969600,0.04833323881030082703
AVX-512 Merge Path Based Parallel Merge,8,50000000,50000000,16,-2147483648,0.03870563581585884094
AVX-512 Merge Path Based Parallel Merge,8,50000000,50000000,32,-2147483648,0.02651131153106689453
AVX-512 Merge Path Based Parallel Merge,8,50000000,50000000,64,-2147483648,0.02431163750588893890
AVX-512 Merge Path Based Parallel Merge,8,50000000,50000000,128,-2147483648,0.02568056620657444000
AVX-512 Merge Path Based Parallel Merge,8,50000000,50000000,256,2017560192,0.04956481605768203735
AVX-512 Merge Path Based Parallel Merge,12,50000000,50000000,2,526626112,0.18988804519176483154
AVX-512 Merge Path Based Parallel Merge,12,50000000,50000000,4,1027075712,0.09736380726099014282
AVX-512 Merge Path Based Parallel Merge,12,50000000,50000000,8,1965134336,0.05088710784912109375
AVX-512 Merge Path Based Parallel Merge,12,50000000,50000000,16,-2147483648,0.02592489682137966156
AVX-512 Merge Path Based Parallel Merge,12,50000000,50000000,32,-2147483648,0.01202921848744153976
AVX-512 Merge Path Based Parallel Merge,12,50000000,50000000,64,-2147483648,0.00701546669006347656
AVX-512 Merge Path Based Parallel Merge,12,50000000,50000000,128,-2147483648,0.00934107322245836258
AVX-512 Merge Path Based Parallel Merge,12,50000000,50000000,256,-2147483648,0.01192307472229003906
AVX-512 Merge Path Based Parallel Merge,16,50000000,50000000,2,518852480,0.19273300468921661377
AVX-512 Merge Path Based Parallel Merge,16,50000000,50000000,4,1033564992,0.09675250202417373657
AVX-512 Merge Path Based Parallel Merge,16,50000000,50000000,8,1934178944,0.05170152336359024048
AVX-512 Merge Path Based Parallel Merge,16,50000000,50000000,16,-2147483648,0.02638125419616699219
AVX-512 Merge Path Based Parallel Merge,16,50000000,50000000,32,-2147483648,0.01234991569072008133
AVX-512 Merge Path Based Parallel Merge,16,50000000,50000000,64,-2147483648,0.00664961338043212891
AVX-512 Merge Path Based Parallel Merge,16,50000000,50000000,128,
